region;public;school;city;polish_candidates;polish_average;math_candidates;math_average;english_candidates;english_average
Pomorskie;Tak;SZKOŁA PODSTAWOWA W ŁUBIANIE;Łubiana;42;63,35714286;42;42,28571429;42;65,78571429
Pomorskie;Tak;SZKOŁA PODSTAWOWA W KORNEM;Korne;3;;3;;3;
Pomorskie;Tak;SZKOŁA PODSTAWOWA W WIELKIM PODLESIU;Wielki Podleś;17;56,47058824;17;37,64705882;17;38,11764706
Pomorskie;Tak;SZKOŁA PODSTAWOWA W WĄGLIKOWICACH;Wąglikowice;14;55,42857143;14;40,28571429;14;44,14285714
Pomorskie;Tak;SZKOŁA PODSTAWOWA W WIELKIM KLINCZU;Wielki Klincz;61;66,24590164;61;46,95081967;60;51,75
Pomorskie;Tak;SZKOŁA PODSTAWOWA W LINIEWIE;Liniewo;47;58,95744681;47;43,65957447;47;45,68085106
Pomorskie;Tak;ZESPÓŁ SZKÓŁ W LIPUSZU - SZKOŁA PODSTAWOWA;Lipusz;72;53,41666667;72;44,38888889;71;54,71830986
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. DRA ALEKSANDRA MAJKOWSKIEGO W NOWEJ KARCZMIE;Nowa Karczma;34;51,23529412;34;42,94117647;33;47,33333333
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. GEN. JÓZEFA WYBICKIEGO W GRABOWIE KOŚCIERSKIM;Grabowo Kościerskie;16;61,8125;16;42,5;16;44,375
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM.BRACI CZARLIŃSKICH W LUBANIU;Lubań;39;65,82051282;39;32,82051282;39;49,12820513
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W STAREJ KISZEWIE;Stara Kiszewa;62;54,24193548;62;42,90322581;62;46,59677419
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W STARYCH POLASZKACH;Stare Polaszki;45;55,84444444;45;51,91111111;45;60,86666667
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W GÓRZE;Góra;7;50,42857143;7;40,57142857;7;45,57142857
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. OBROŃCÓW WESTERPLATTE W GARDEI;Gardeja;34;70,02941176;34;42,58823529;33;56,6969697
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. PAPIEŻA JANA PAWŁA II W CZARNEM DOLNEM;Czarne Dolne;12;64;12;36;12;57,75
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W TRUMIEJACH;Trumieje;10;60,5;10;43,6;1;
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. MJR HENRYKA DOBRZAŃSKIEGO W WANDOWIE;Wandowo;15;67;15;52;15;56,26666667
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. ANDRZEJA GRUBBY W OTŁOWCU;Otłowiec;10;56,4;10;32;10;23,8
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W CYGANACH;Cygany;13;68,69230769;13;40,30769231;13;67
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM.MJR.HENRYKA SUCHARSKIEGO W KWIDZYNIE;Kwidzyn;86;73,6627907;86;53,1627907;84;68,08333333
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 4 IM. ADAMA MICKIEWICZA W KWIDZYNIE;Kwidzyn;131;68,70992366;131;67,11450382;131;76,48091603
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 5 IM. ZJEDNOCZONEJ EUROPY W KWIDZYNIE;Kwidzyn;77;65,06493506;77;49,55844156;76;60,88157895
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 6 IM. DRA WŁADYSŁAWA GĘBIKA Z ODDZIAŁAMI INTEGRACYJNYMI W KWIDZYNIE;Kwidzyn;146;60,56849315;146;58,10958904;146;65,95890411
Pomorskie;Nie;SPOŁECZNA SZKOŁA PODSTAWOWA;Kwidzyn;37;74,51351351;37;79,78378378;37;92,64864865
Pomorskie;Tak;SZKOŁA PODSTAWOWA SPECJALNA NR 1 W MŁODZIEŻOWYM OŚRODKU WYCHOWAWCZYM IM. JANUSZA KORCZAKA W KWIDZYNIE DLA UCZNIÓW NIEDOSTOSOWANYCH SPOŁECZNIE ORAZ DLA UCZNIÓW NIEDOSTOSOWANYCH SPOŁECZNIE Z UPOŚLEDZENIEM UMYSŁOWYM W STOPNIU LEKKIM;Kwidzyn;8;64,75;8;17;7;23,57142857
Pomorskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI MISTRZOSTWA SPORTOWEGO W KWIDZYNIE;Kwidzyn;80;74,325;80;75,05;79;75,2278481
Pomorskie;Tak;SZKOŁA PODSTAWOWA W JANOWIE;Janowo;21;59,71428571;21;42,0952381;20;52,65
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. MARII KOTLARZ W TYCHNOWACH;Tychnowy;18;68,83333333;18;62,44444444;17;65,52941176
Pomorskie;Tak;SZKOŁA PODSTAWOWA W KORZENIEWIE;Korzeniewo;21;76;21;51,80952381;21;75
Pomorskie;Tak;"SZKOŁA PODSTAWOWA IM. GEN. AUGUSTA EMILA FIELDORFA PS. ""NIL"" W RAKOWCU";Rakowiec;35;75,71428571;35;62,51428571;35;68,71428571
Pomorskie;Tak;SZKOŁA PODSTAWOWA W LICZU;Licze;23;72,73913043;23;50,26086957;23;57,39130435
Pomorskie;Tak;SZKOŁA PODSTAWOWA W NOWYM DWORZE;Nowy Dwór;22;74,13636364;22;48;21;75,38095238
Pomorskie;Tak;SZKOŁA PODSTAWOWA RODOWO;Rodowo;13;74;13;60,61538462;13;62
Pomorskie;Tak;SZKOŁA PODSTAWOWA OBRZYNOWO;Obrzynowo;10;48,7;10;23,6;10;42,9
Pomorskie;Tak;SZKOŁA PODSTAWOWA TRUMIEJKI;Trumiejki;16;71,0625;16;31,5;15;31,46666667
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 2 PRABUTY;Prabuty;131;69,57251908;131;44,45801527;128;64,53125
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. MIKOŁAJA KOPERNIKA;Ryjewo;69;65,57971014;69;42,89855072;69;50,10144928
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. KS. WŁADYSŁAWA DEMSKIEGO;Straszewo;17;67,11764706;17;33,88235294;17;52,41176471
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. HENRYKA SIENKIEWICZA W SADLINKACH;Sadlinki;55;63,69090909;55;48,72727273;54;58,22222222
Pomorskie;Tak;SZKOŁA PODSTAWOWA W NEBROWIE WIELKIM;Nebrowo Wielkie;20;61,45;20;42,2;20;55,85
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. KS. EDMUNDA ROSZCZYNIALSKIEGO W CEWICACH;Cewice;27;68,22222222;27;44,2962963;27;48,59259259
Pomorskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W POPOWIE;Popowo;1;;1;;1;
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. POLSKICH OLIMPIJCZYKÓW W MASZEWIE LĘBORSKIM;Maszewo Lęborskie;13;73,46153846;13;48;13;54,69230769
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. LOTNIKÓW MORSKICH W SIEMIROWICACH;Siemirowice;30;64,46666667;30;35,33333333;30;56,93333333
Pomorskie;Tak;SZKOŁA PODSTAWOWA W ŁEBUNI;Łebunia;9;71,22222222;9;60,44444444;9;48,66666667
Pomorskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA W BUKOWINIE;Bukowina;18;76,27777778;18;56,66666667;18;63,05555556
Pomorskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI IM. LEŚNIKÓW POLSKICH W PRZERYTEM;Pieski;6;56,16666667;6;32;6;29,66666667
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 8;Lębork;122;71,81147541;122;61,7704918;122;74,45901639
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 3;Lębork;110;71,87272727;110;54,25454545;112;67,66071429
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 5;Lębork;97;58,5257732;96;42;96;60,11458333
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 4;Lębork;80;41,925;80;34,3;77;49,09090909
Pomorskie;Nie;SPOŁECZNA JĘZYKOWA SZKOŁA PODSTAWOWA LTO;Lębork;32;69,28125;32;57,375;32;89,65625
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 1;Lębork;91;61,85714286;91;45,01098901;90;60,95555556
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. STRAŻAKÓW POLSKICH W NOWEJ WSI LĘBORSKIEJ;Nowa Wieś Lęborska;75;69,09333333;75;45,44;68;56,41176471
Pomorskie;Tak;ZESPÓŁ SZKÓŁ IM. JANA PAWŁA II W ŁEBIENIU - SZKOŁA PODSTAWOWA;Łebień;20;67,25;20;42,2;20;50,95
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. LEŚNIKÓW POLSKICH W LEŚNICACH;Leśnice;14;72,92857143;14;57,42857143;14;72,57142857
Pomorskie;Tak;"SZKOŁA PODSTAWOWA IM.TOW ""GRYF POMORSKI"" W REDKOWICACH";Redkowice;14;70;14;35,42857143;14;44,92857143
Pomorskie;Tak;ZESPÓŁ SZKÓŁ IM.MĘCZENNIKÓW MARSZU ŚMIERCI KL STUTTHOF W GARCZEGORZU - SZKOŁA PODSTAWOWA;Garczegorze;26;61,76923077;26;34;26;58,92307692
Pomorskie;Nie;"NIEPUBLICZNA SZKOŁA PODSTAWOWA ""AZYMUT""";Mosty;18;72,83333333;18;51,11111111;18;79,61111111
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JANA BRZECHWY W WICKU;Wicko;46;64,36956522;46;40,43478261;48;57
Pomorskie;Tak;SZKOŁA PODSTAWOWA W SZCZENURZY;Szczenurze;11;67,90909091;11;44,36363636;11;56,27272727
Pomorskie;Tak;SZKOŁA PODSTAWOWA W MASZEWKU;Maszewko;15;65;15;35,2;15;42,53333333
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. ADAMA MICKIEWICZA W ŁEBIE;Łeba;48;69,10416667;48;51,41666667;48;66,25
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W LICHNOWACH;Lichnowy;16;60,125;16;37,5;16;53,125
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. BOHATERÓW WRZEŚNIA 1939 ROKU W LISEWIE MALBORSKIM;Lisewo Malborskie;22;53,13636364;22;34;22;55,59090909
Pomorskie;Tak;"SZKOŁA PODSTAWOWA NR 3 IM. 2 PUŁKU NOCNYCH BOMBOWCÓW ""KRAKÓW"" W MALBORKU";Malbork;97;63,06185567;97;49,31958763;98;71,94897959
Pomorskie;Tak;SPECJALNA SZKOŁA PODSTAWOWA NR 11;Malbork;23;32,91304348;23;16,17391304;22;18,36363636
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 8 IM. MIKOŁAJA KOPERNIKA W MALBORKU;Malbork;100;66,78;99;45,01010101;99;62,16161616
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. IGNACEGO KRASICKIEGO W MALBORKU;Malbork;77;62,81818182;77;49,61038961;77;66,23376623
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 5 Z ODDZIAŁAMI INTEGRACYJNYMI IM. UNICEF W MALBORKU;Malbork;100;67,04;100;50,28;99;74,74747475
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 6 IM. JANA KOCHANOWSKIEGO W MALBORKU;Malbork;26;71,53846154;26;47,23076923;26;70,5
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 9 IM. KAZIMIERZA JAGIELLOŃCZYKA W MALBORKU;Malbork;65;54,27692308;65;34,4;65;54,26153846
Pomorskie;Tak;PUBLICZNA KATOLICKA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI PRZEDSZKOLNYMI;Malbork;33;62,21212121;33;39,87878788;33;53,15151515
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. JANA III SOBIESKIEGO W MALBORKU;Malbork;58;65,31034483;58;47,31034483;59;63,37288136
Pomorskie;Tak;SZKOŁA PODSTAWOWA W NOWEJ WSI MALBORSKIEJ;Nowa Wieś Malborska;19;68,15789474;19;46,31578947;19;62,57894737
Pomorskie;Tak;SZKOŁA PODSTAWOWA W GMINIE MALBORK;Malbork;29;61,5862069;29;41,37931034;29;57,89655172
Pomorskie;Tak;SZKOŁA PODSTAWOWA W KOŃCZEWICACH;Kończewice;19;65;19;53,26315789;19;62,10526316
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. MARII KONOPNICKIEJ W MIŁORADZU;Miłoradz;23;64,60869565;23;27,82608696;23;46,56521739
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. WINCENTEGO POLA W NOWYM STAWIE;Nowy Staw;98;57,20408163;98;39,91836735;98;54,07142857
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. GENERAŁA JÓZEFA BEMA W STARYM POLU;Stare Pole;69;54,97101449;69;33,15942029;69;44,8115942
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA;Krynica Morska;5;58,2;5;48;5;59,6
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM.JANUSZA KORCZAKA;Nowy Dwór Gdański;95;64,15789474;95;41,81052632;94;63,93617021
Pomorskie;Tak;SZKOŁA PODSTAWOWA W MARZĘCINIE;Marzęcino;17;54,52941176;17;26,35294118;17;40,29411765
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 2;Nowy Dwór Gdański;61;56,90163934;61;35,93442623;61;62,72131148
Pomorskie;Tak;SZKOŁA PODSTAWOWA W KMIECINIE;Kmiecin;27;71,03703704;27;42,81481481;27;60,55555556
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. MARYNARKI WOJENNEJ RP W OSTASZEWIE;Ostaszewo;37;51,89189189;37;40,32432432;37;51,81081081
Pomorskie;Tak;ZESPÓŁ SZKÓŁ W STEGNIE - SZKOŁA PODSTAWOWA W STEGNIE IM. I BRYGADY PANCERNEJ IM. BOHATERÓW WESTERPLATTE;Stegna;46;60,67391304;46;45,2173913;46;53,08695652
Pomorskie;Tak;SZKOŁA PODSTAWOWA W TUJSKU;Tujsk;25;64,36;25;38,88;25;61,16
Pomorskie;Tak;ZESPÓŁ SZKOLNO-PRZEDSZKOLNY W DREWNICY - SZKOŁA PODSTAWOWA W DREWNICY;Drewnica;32;66,34375;32;48,875;32;63,1875
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. MORSKIEGO ODDZIAŁU STRAŻY GRANICZNEJ W JANTARZE;Jantar;14;66,07142857;14;52,28571429;14;62,85714286
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. NA BURSZTYNOWYM SZLAKU W MIKOSZEWIE;Mikoszewo;9;67,66666667;9;58,66666667;9;64,55555556
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM.PAMIĘCI OFIAR STUTTHOFU W SZTUTOWIE;Sztutowo;51;62,7254902;51;48,47058824;51;56,15686275
Pomorskie;Tak;SZKOŁA PODSTAWOWA;Hel;28;67,67857143;28;47,14285714;28;60,82142857
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JÓZEFA WYBICKIEGO;Jastarnia;28;72,28571429;28;59,14285714;29;75,48275862
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM PIOTRA DUNINA W MOSTACH;Mosty;86;69,74418605;86;54,27906977;86;76,58139535
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM OBROŃCÓW KĘPY OKSYWSKIEJ W DĘBOGÓRZU;Dębogórze;49;68,95918367;49;54,93877551;49;68
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM KMDR XAWEREGO CZERNICKIEGO W POGÓRZU;Pogórze;120;73,7;120;72,2;120;83,99166667
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM.KADM.WŁ.STEYERA W KROKOWEJ;Krokowa;77;59,57142857;77;39,42857143;77;55,92207792
Pomorskie;Tak;SZKOŁA PODSTAWOWA W WIERZCHUCINIE;Wierzchucino;29;53,03448276;29;34,34482759;28;45,82142857
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JANUSZA KORCZAKA W ŻARNOWCU;Żarnowiec;12;60,58333333;12;34,33333333;12;53,33333333
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. MARIUSZA ZARUSKIEGO W PUCKU;Puck;117;62,60683761;117;46,15384615;115;68,26086957
Pomorskie;Nie;SZKOŁA PODSTAWOWA MAŁE MORZE IM. KS. JANA KACZKOWSKIEGO W PUCKU;Puck;16;75,875;16;68,25;16;89,625
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. ANTONIEGO ABRAHAMA W POŁCZYNIE;Połczyno;17;58,70588235;17;37,88235294;17;65,64705882
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. MAKSYMILIANA WILANDTA W DARZLUBIU;Darzlubie;38;55,97368421;39;37,43589744;37;62,97297297
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JÓZEFA DAMBKA W LEŚNIEWIE;Leśniewo;46;64,2826087;46;50,69565217;46;56,2173913
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JÓZEFA WIERZBICKIEGO W POŁCHOWIE;Połchowo;21;75,14285714;21;65,9047619;21;73,76190476
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. WŁADYSŁAWA KONEFKI W STARZYNIE;Starzyno;33;52,57575758;33;36,24242424;33;47,33333333
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. KSIĘDZA BISKUPA KONSTANTYNA DOMINIKA W SWARZEWIE;Swarzewo;9;66,11111111;9;48,88888889;9;43,22222222
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JANA III SOBIESKIEGO W ŻELISTRZEWIE;Żelistrzewo;78;62,87179487;78;43,17948718;78;58,93589744
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. LEONA BIZEWSKIEGO W GNIEŻDŻEWIE;Gnieżdżewo;19;49,57894737;19;50,52631579;19;52,73684211
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. ALOJZEGO STENZLA W STRZELNIE;Strzelno;23;57,30434783;23;39,65217391;23;50,39130435
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. PAWŁA GÓRY W MRZEZINIE;Mrzezino;62;63,30645161;62;53,93548387;61;58,3442623
Pomorskie;Tak;SZKOŁA PODSTAWOWA W WERBLINI;Werblinia;15;51,2;15;30,4;15;48,66666667
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. AUGUSTYNA NECLA W MIEROSZYNIE;Mieroszyno;28;53,10714286;28;40,14285714;28;49,14285714
Pomorskie;Tak;SZKOŁA PODSTAWOWA W ŁEBCZU IMIENIA POLSKICH NOBLISTÓW;Łebcz;38;61,18421053;38;37,36842105;38;51,73684211
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. WIKTORA CZAPIEWSKIEGO W REKOWIE GÓRNYM;Rekowo Górne;10;69,3;10;60;10;73,4
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 2 IM. KONTRADMIRAŁA WŁODZIMIERZA STEYERA;Władysławowo;91;65,15384615;91;48,57142857;91;72,16483516
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM.KPT.Ż.W.GUSTAWA KAROLA KAŃSKIEGO;Chłapowo;13;67,23076923;13;51,07692308;13;64,07692308
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. STEFANA ŻEROMSKIEGO W JASTRZĘBIEJ GÓRZE;Jastrzębia Góra;17;67,11764706;17;63,52941176;17;78,05882353
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. JANA KAZIMIERZA KUCZYŃSKIEGO;Karwia;20;67,6;20;53,4;20;67,95
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 3;Władysławowo;33;61,6969697;33;43,63636364;32;60,875
Pomorskie;Nie;SOPOCKA AUTONOMICZNA SZKOŁA PODSTAWOWA;Sopot;30;81,4;30;90,13333333;29;95,4137931
Pomorskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 1 IM.ARMII KRAJOWEJ W SOPOCIE;Sopot;48;65,47916667;48;49,08333333;51;69,78431373
Pomorskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 8 IM.JANA MATEJKI;Sopot;64;72,90625;64;66,875;69;83,75362319
Pomorskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI SPORTOWYMI NR 7 IM.TADEUSZA KOŚCIUSZKI;Sopot;65;68,43076923;65;58,70769231;66;77,04545455
Pomorskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA LOKOMOTYWA W SOPOCIE;Sopot;29;80,13793103;29;84,68965517;29;92,13793103
Pomorskie;Tak;SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI NR 9 IM GEN.WŁADYSŁAWA SIKORSKIEGO W SOPOCIE;Sopot;79;74,88607595;79;71,64556962;83;72,80722892
Pomorskie;Nie;"NIEPUBLICZNA SZKOŁA PODSTAWOWA ""SOPOCKA SZKOŁA MONTESSORI"" W SOPOCIE";Sopot;6;54,33333333;6;40,66666667;6;73,33333333
Pomorskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA MONTESSORI LATAWIEC;Sopot;2;;2;;2;
Pomorskie;Nie;NIEPUBLICZNA SZKOŁA PODSTAWOWA „LAS ACADEMY”;Sopot;8;73;8;82,5;8;91,75
Pomorskie;Nie;NIEPUBLICZNA OGÓLNOKSZTAŁCĄCA SZKOŁA MUZYCZNA I STOPNIA LAS ACADEMY W SOPOCIE;Sopot;2;;2;;2;
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II W BOBOWIE;Bobowo;44;60,34090909;44;54,54545455;43;59,3255814
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W CZARNEJ WODZIE;Czarna Woda;55;61,96363636;55;55,85454545;55;60,81818182
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W KALISKACH;Kaliska;72;63,79166667;72;52,44444444;72;63,63888889
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W ZELGOSZCZY IM. ANDRZEJA GRUBBY;Zelgoszcz;13;49,38461538;13;45,23076923;13;47,53846154
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. KS. KARD. ST. WYSZYŃSKIEGO W LUBICHOWIE;Lubichowo;90;64,5;90;48,4;90;56,6
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM.SPADOCHRONIARZY WOJSKA POLSKIEGO W SZLACHCIE;Szlachta;22;51,72727273;22;25,63636364;22;38,36363636
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM.LOTNIKÓW WOJSKA POLSKIEGO W OSIECZNEJ;Osieczna;17;67,11764706;17;39,29411765;16;56,1875
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W OSIEKU;Osiek;32;62,1875;32;49,625;32;64,4375
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. BŁ.S.MARTY WIECKIEJ;Szczodrowo;6;55,5;6;40;6;58,16666667
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. PIOTRA SZTURMOWSKIEGO;Pogódki;22;74,36363636;22;60,72727273;22;62,22727273
Pomorskie;Tak;ZESPÓŁ SZKOLNO - PRZEDSZKOLNY - SZKOŁA PODSTAWOWA IM. KS. FRANCISZKA SAWICKIEGO;Godziszewo;26;71,34615385;26;52,15384615;26;61,57692308
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. FRANCISZKA NIERZWICKIEGO;Więckowy;11;76,45454545;11;55,27272727;11;61,18181818
Pomorskie;Tak;SZKOŁA PODSTAWOWA NR 1 IM. JANA PAWŁA II;Skarszewy;77;65,88311688;77;56,05194805;80;59,95
Pomorskie;Tak;ZESPÓŁ SZKÓŁ PUBLICZNYCH SZKOŁA PODSTAWOWA NR 2 IM. MIKOŁAJA KOPERNIKA;Skarszewy;51;60,50980392;51;47,05882353;52;54,59615385
Pomorskie;Tak;ZESPÓŁ SZKÓŁ PUBLICZNYCH W SKÓRCZU PUBLICZNA SZKOŁA PODSTAWOWA IM. FRANCISZKA SCHORNAKA;Skórcz;51;70,05882353;51;52,62745098;48;60,375
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W PĄCZEWIE IMIENIA KS. JANA TWARDOWSKIEGO;Pączewo;55;57,65454545;55;28;55;41,43636364
Pomorskie;Tak;SZKOŁA PODSTAWOWA IM. KS. PAWŁA SZYNWELSKIEGO W SMĘTOWIE GRANICZNYM;Smętowo Graniczne;77;56,68831169;77;39,48051948;77;56,83116883
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 1 IM. HENRYKA SIENKIEWICZA;Starogard Gdański;186;63,05913978;186;50,21505376;185;64,77837838
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 2 IM.MARII KONOPNICKIEJ;Starogard Gdański;56;56,21428571;56;33;56;44,03571429
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 3 IM. WŁADYSŁAWA BRONIEWSKIEGO;Starogard Gdański;142;57,50704225;142;47,85915493;141;61,97163121
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 4 Z ODDZIAŁAMI INTEGRACYJNYMI IM. JULIUSZA SŁOWACKIEGO;Starogard Gdański;121;69,37190083;121;53,09090909;123;63,4796748
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 6 IM. JANA PAWŁA II;Starogard Gdański;69;69,05797101;69;58,37681159;69;63,44927536
Pomorskie;Nie;SZKOŁA PODSTAWOWA IM. KS. JANA TWARDOWSKIEGO W STAROGARDZIE GDAŃSKIM;Starogard Gdański;35;64,08571429;35;45,82857143;35;69,45714286
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA NR 8 IM. MIKOŁAJA KOPERNIKA;Starogard Gdański;97;65,74226804;97;48,37113402;97;69,50515464
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W RYWAŁDZIE;Rywałd;20;57,1;20;40;20;57,95
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. KORNELA MAKUSZYŃSKIEGO W SUMINIE;Sumin;42;68,73809524;42;45,23809524;42;60,16666667
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W JABŁOWIE;Jabłowo;42;60,07142857;42;54,28571429;43;55,3255814
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA W KOKOSZKOWACH;Kokoszkowy;77;61,1038961;77;45,14285714;77;57,19480519
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA Z ODDZIAŁAMI INTEGRACYJNYMI IM. WINCENTEGO KWAŚNIEWSKIEGO;Zblewo;77;60,87012987;77;47,37662338;76;59,31578947
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. EDMUNDA DYWELSKIEGO;Bytonia;18;68,5;18;53,33333333;18;63,22222222
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. O FLAWIANA SŁOMIŃSKIEGO;Borzechowo;16;65,6875;16;39,75;16;66,5625
Pomorskie;Tak;PUBLICZNA SZKOŁA PODSTAWOWA IM. JANA PAWŁA II;Kleszczewo Kościerskie;24;70,375;24;45,16666667;24;60,33333333
